Model,Version,Download,SHA-256 Checksum
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ1A.190105.004, Jan 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq1a.190105.004-5f23d043.zip?hl=zh-cn,5f23d043fe29c47ea00d87f04fc3cd7393bcf7602ebbf3b3e670a5e354efb79f
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ2A.190205.001, Feb 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq2a.190205.001-4225fb81.zip?hl=zh-cn,4225fb81e4966985965ca80b26d165dc9344dbbb5c2128dde55f9092f71ad5e4
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ2A.190305.002, Mar 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq2a.190305.002-5f13844f.zip?hl=zh-cn,5f13844fc314f0ebe1d69ec233246126a1197aaf119af40d0ed68a170ca6836c
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ2A.190405.003, Apr 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq2a.190405.003-8dbfa1fe.zip?hl=zh-cn,8dbfa1fe8764648efe3a0924ad37c23022b093861a939ec867e7c9ac164c0c1a
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ3A.190505.002, May 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq3a.190505.002-18b3673d.zip?hl=zh-cn,18b3673d4278c5f8c85941d1ffc6586044d449bf61b7479e21ecfe8ec76a13bf
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ3A.190605.003, Jun 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq3a.190605.003-336f035b.zip?hl=zh-cn,336f035be229a42c8ddc7c19afab448e48a4f3b9783ae39383934244d96a3369
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ3A.190605.004.A1, Jun 2019, Verizon)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq3a.190605.004.a1-110ae5ac.zip?hl=zh-cn,110ae5ac148bcc92d2956da4eb8f98c3b84517573cac1962a0f267218e6ac72e
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ3A.190705.003, Jul 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq3a.190705.003-f729fb6d.zip?hl=zh-cn,f729fb6db0131c892e756fa22ad3a98319d4080000d9e7c42054643335b43f1d
"""crosshatch"" for Pixel 3 XL","9.0.0 (PQ3A.190801.002, Aug 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-pq3a.190801.002-13edb921.zip?hl=zh-cn,13edb9214a864317bed0f9c13a812e602f666754b5f8e8f0f9fa17b98b6ee909
"""crosshatch"" for Pixel 3 XL","10.0.0 (QP1A.190711.019, Sep 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qp1a.190711.019-41b28ca0.zip?hl=zh-cn,41b28ca0ac6b3550b5f0726d428e5a4f44501a89a598fc47bbfabb10277e7efd
"""crosshatch"" for Pixel 3 XL","10.0.0 (QP1A.190711.020, Sep 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qp1a.190711.020-de9a52d3.zip?hl=zh-cn,de9a52d381dd96f2b2e62b31362df76e9f02ecd5b91fd3ec1d2cf4855a7e8178
"""crosshatch"" for Pixel 3 XL","10.0.0 (QP1A.190711.020.C3, Sep 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qp1a.190711.020.c3-7a561c10.zip?hl=zh-cn,7a561c10372a6abe01b294a375f7a8b94d0949104cb65cf53022558562fc2bf8
"""crosshatch"" for Pixel 3 XL","10.0.0 (QP1A.191005.007, Oct 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qp1a.191005.007-a660c15f.zip?hl=zh-cn,a660c15f5b348346604e41cb1090a410820d0fcddba0444072a29c2625fbc90f
"""crosshatch"" for Pixel 3 XL","10.0.0 (QP1A.191105.003, Nov 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qp1a.191105.003-7217a6c6.zip?hl=zh-cn,7217a6c672fdf1cb1fab889811f094160037176de8b1000fc47760f266b6a90a
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ1A.191205.008, Dec 2019)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq1a.191205.008-84c88f87.zip?hl=zh-cn,84c88f87a44382ff0609cf5eeadd88acf8136b1311be4458b4dd6101b8ef6513
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ1A.200105.002, Jan 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq1a.200105.002-979a5122.zip?hl=zh-cn,979a51222f0726c4d6cef293c4cd1a85d653b13cd5bbc13bab4a23b8a75eeb5d
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ1A.200105.003, Jan 2020, T-Mobile/Fi)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq1a.200105.003-d156e29c.zip?hl=zh-cn,d156e29c1c0d3af19fd9795bb8bf63c60ff15ac0fc7328aded7cb3c6e53bb7b8
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ1A.200205.002, Feb 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq1a.200205.002-5a70576f.zip?hl=zh-cn,5a70576f6bfb7d25c07733b21f2ff99ea2fc5f27697cc1ddaf7e4bf664f6d2ee
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ2A.200305.002, Mar 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq2a.200305.002-a4402774.zip?hl=zh-cn,a440277477f646cf6fec9f08e6e224f2a4e345499d5250cfdcd70d8b2d6afab2
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ2A.200405.005, Apr 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq2a.200405.005-1c4f345e.zip?hl=zh-cn,1c4f345e07190d4f17de823a5efa53f04336284daf21fe52f9a5f6f7130d013e
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ2A.200501.001.A3, May 2020, TW carriers)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq2a.200501.001.a3-5a383861.zip?hl=zh-cn,5a383861205baa35b470b03258cae776c51dd6eb3d3fb03d1f7f0b4d41ae796b
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ2A.200501.001.B2, May 2020, All carriers except TW)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq2a.200501.001.b2-e3177f53.zip?hl=zh-cn,e3177f534aa72c3fdf04e98b00b9e74f2b79e6f7678d32a5ff484d55f2f7dbd9
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ3A.200605.001, Jun 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq3a.200605.001-68685f95.zip?hl=zh-cn,68685f957d8af0a925a26f1c0c11b9a7629df6e08dad70038c87c923a805d4aa
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ3A.200605.002.A1, Jun 2020, Telstra Only)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq3a.200605.002.a1-3b96477d.zip?hl=zh-cn,3b96477d75ad865b600fbadb6b3f34291389b7f74f7d1653858930b1e236f36a
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ3A.200705.002, Jul 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq3a.200705.002-9da53cc6.zip?hl=zh-cn,9da53cc6b8375186058a8f7410d79cd2544c32746cc3843612e87d582e5e4fc7
"""crosshatch"" for Pixel 3 XL","10.0.0 (QQ3A.200805.001, Aug 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-qq3a.200805.001-53101158.zip?hl=zh-cn,53101158dfce352cdcd9f12be382247b83a19151fe6436d416025fa7f9882da5
"""crosshatch"" for Pixel 3 XL","11.0.0 (RP1A.200720.009, Sep 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rp1a.200720.009-b3ff473a.zip?hl=zh-cn,b3ff473afcadff369154e5a3ff412e14cab2977023efa2fce84c088f75bb7947
"""crosshatch"" for Pixel 3 XL","11.0.0 (RP1A.201005.004, Oct 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rp1a.201005.004-6707d2c3.zip?hl=zh-cn,6707d2c3bfd153840c2525c5273b3b06d91a788d87221d7e0b7c0878b3006fdd
"""crosshatch"" for Pixel 3 XL","11.0.0 (RP1A.201105.002, Nov 2020)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rp1a.201105.002-9315242f.zip?hl=zh-cn,9315242f00af51e42ac9309a8ec3cfc18b9165b59d0635f2217feaf4aeacd78e
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ1A.201205.003, Dec 2020, All carriers except Verizon)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq1a.201205.003-4d6e609b.zip?hl=zh-cn,4d6e609b9a473c1df674444272804d0f350a59a10304389c4ddcecd6123f8c29
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ1A.201205.003.A1, Dec 2020, Verizon)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq1a.201205.003.a1-ad9f73b9.zip?hl=zh-cn,ad9f73b9dfbdb56525b61110a54148976aacfa3a17cc0604ed2f350ec15349d8
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ1A.210105.003, Jan 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq1a.210105.003-9cdf5ff8.zip?hl=zh-cn,9cdf5ff802b288075b3faead43db62b5c6bbda9bdadb1cc3fc75dfb519125bcc
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ1D.210105.003, Jan 2021, Verizon)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq1d.210105.003-e06149c3.zip?hl=zh-cn,e06149c35dfdfb6ee1d9ac59752fbe85893a356344f86fddb5cb558d14ae1d97
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ1A.210205.004, Feb 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq1a.210205.004-8b7aecf5.zip?hl=zh-cn,8b7aecf5636758290b42ad577128ce83e106ccfc7053346ca370d6de9a3e12ae
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ1D.210205.004, Feb 2021, Verizon)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq1d.210205.004-d6649368.zip?hl=zh-cn,d66493689d56bfaf6f19a5d32e7021b3cd0887e61c69ff871f39309ced3f507d
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ2A.210305.006, Mar 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq2a.210305.006-c6f501ce.zip?hl=zh-cn,c6f501ceb5d2468d1326d190d0085c08fd47ce12b51f93ab5f30d74cd76cad87
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ2A.210405.005, Apr 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq2a.210405.005-846f501d.zip?hl=zh-cn,846f501d8229945eb6279b32b693b5b917ceb5735557b740fe0a30a09ec4a9cd
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ2A.210405.006, Apr 2021, CA carriers)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq2a.210405.006-3a3d56c0.zip?hl=zh-cn,3a3d56c022c2ca7eab5ad9f8424352776bc8ef13f03338d23d6e53aaf8d4772e
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ2A.210505.002, May 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq2a.210505.002-594ba48d.zip?hl=zh-cn,594ba48d5dc59c088a539b9a6d1987f29ecd1fee7b8bf8ebc92d1be930e3f815
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ3A.210605.005, Jun 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq3a.210605.005-9cdd2599.zip?hl=zh-cn,9cdd25991531440d7718505024279e13825031a5b16e67d8988ede2286b0a9e3
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ3A.210705.001, Jul 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq3a.210705.001-ed30292d.zip?hl=zh-cn,ed30292d68ccf00fcc4c0de5030695c110cb22561200ba1af4992ae7c2cf4940
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ3A.210805.001.A1, Aug 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq3a.210805.001.a1-3e29c11c.zip?hl=zh-cn,3e29c11c7e3e2006ccdce401d041fc744131f21ef4fdd7740fa7e11fca2fc011
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ3A.210905.001, Sep 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq3a.210905.001-4905064a.zip?hl=zh-cn,4905064a950c31f650b94c89bc56716f70917e83c05186fe0c55161fe5029f22
"""crosshatch"" for Pixel 3 XL","11.0.0 (RQ3A.211001.001, Oct 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-rq3a.211001.001-4b7ca75b.zip?hl=zh-cn,4b7ca75b317873823cb05f705b05fb839def5031caadc20b6587163ddf0fb10c
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.015, Oct 2021)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.015-3f7cc066.zip?hl=zh-cn,3f7cc066ac58e8d99bade37fd5d44bbdea6df562077752b47c673d795a2f3b69
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.016.A1, Oct 2021, Verizon)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.016.a1-a2d9b0d3.zip?hl=zh-cn,a2d9b0d35425fceff966a1c3702353b987709a176ecf1f1609fe8bacb617b473
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.016.A2, Jan 2022)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.016.a2-a843fa3f.zip?hl=zh-cn,a843fa3fb88fc0b17413d488b9fefb296e362c6e4c286560685cda7d604e9e98
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.016.B1, Feb 2022, Telstra, Optus, Vodafone AU)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.016.b1-fefe0ed6.zip?hl=zh-cn,fefe0ed616612a1a615763c4909e051a2a8c36c05e04ce3b55463068cdc08c2f
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.016.C1, Feb 2022)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.016.c1-d3a532dd.zip?hl=zh-cn,d3a532dd7e61bd1c038ccbf3de1a3063b210b7677c4814e63e5b2070688799a5
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.016.B2, Jun 2022, Telstra, Optus, Vodafone AU)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.016.b2-83dc66ed.zip?hl=zh-cn,83dc66ed90d4deb3176d045210fc37b3edb178f8806be5a57103381a34452daf
"""crosshatch"" for Pixel 3 XL","12.0.0 (SP1A.210812.016.C2, Jun 2022)",https://dl.google.com/dl/android/aosp/crosshatch-ota-sp1a.210812.016.c2-efea980d.zip?hl=zh-cn,efea980d6359363b645435a5d077228d9a00d6f9772bf6adf16e26090dba0d53
"""blueline"" for Pixel 3","9.0.0 (PD1A.180720.030, Sep 2018)",https://dl.google.com/dl/android/aosp/blueline-ota-pd1a.180720.030-1d5a4f8d.zip?hl=zh-cn,1d5a4f8dc5b91a1a78e9b44357e62a49dbc1d64965d743f01da563d4d534092b
"""blueline"" for Pixel 3","9.0.0 (PD1A.180720.031, Sep 2018, Verizon)",https://dl.google.com/dl/android/aosp/blueline-ota-pd1a.180720.031-60fa3eba.zip?hl=zh-cn,60fa3ebaf1ddc6bbd93e20c261014f85329c37acd9d389e98351452372b287d7
"""blueline"" for Pixel 3","9.0.0 (PQ1A.181105.017.A1, Nov 2018)",https://dl.google.com/dl/android/aosp/blueline-ota-pq1a.181105.017.a1-7f2186c3.zip?hl=zh-cn,7f2186c3905eafcaee2dc9b965633963224e54361015d3e371bb66bf3419b4fe
"""blueline"" for Pixel 3","9.0.0 (PQ1A.181205.006, Dec 2018)",https://dl.google.com/dl/android/aosp/blueline-ota-pq1a.181205.006-25420c78.zip?hl=zh-cn,25420c7848fb2f07b0b0eaf5a6584f01aec9a01bc901d9c7c3a2ce7121463d4a
"""blueline"" for Pixel 3","9.0.0 (PQ1A.181205.006.A1, Dec 2018, Docomo)",https://dl.google.com/dl/android/aosp/blueline-ota-pq1a.181205.006.a1-a665cd08.zip?hl=zh-cn,a665cd087b87fd0b9186441faed55835b208f39af7bb8ad02698495f8890c7a0
"""blueline"" for Pixel 3","9.0.0 (PQ1A.190105.004, Jan 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq1a.190105.004-6aad2760.zip?hl=zh-cn,6aad27604e16452df0fe256ccf761ba7a45e8dfb3653136def6d2136c201c078
"""blueline"" for Pixel 3","9.0.0 (PQ2A.190205.001, Feb 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq2a.190205.001-c4975610.zip?hl=zh-cn,c497561067a9600162f310519b2dfcc91745bee300e508255b914f669db51fd5
"""blueline"" for Pixel 3","9.0.0 (PQ2A.190305.002, Mar 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq2a.190305.002-814c6733.zip?hl=zh-cn,814c6733c37b4d2c83115c1ad71e41011591c0f1705ac9b5e9210942211f04a6
"""blueline"" for Pixel 3","9.0.0 (PQ2A.190405.003, Apr 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq2a.190405.003-9d700bb8.zip?hl=zh-cn,9d700bb8bc408bbfd83a42134594ac6a16adc31299194333afaf90edc28431db
"""blueline"" for Pixel 3","9.0.0 (PQ3A.190505.002, May 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq3a.190505.002-4c495c8d.zip?hl=zh-cn,4c495c8de2b6af6f13bf3721db64ee79119b5c0fa7dc539c0a5736741840380e
"""blueline"" for Pixel 3","9.0.0 (PQ3A.190605.003, Jun 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq3a.190605.003-ea63a5ab.zip?hl=zh-cn,ea63a5aba2b2f23b7611c50f046608b55d163f27df11608e74a997a28bdd9ec1
"""blueline"" for Pixel 3","9.0.0 (PQ3A.190605.004.A1, Jun 2019, Verizon)",https://dl.google.com/dl/android/aosp/blueline-ota-pq3a.190605.004.a1-12b42e4f.zip?hl=zh-cn,12b42e4f05069bf6c1d7556a9495dd5465d72f5837ee6232f65e6ac1fcbc0cb5
"""blueline"" for Pixel 3","9.0.0 (PQ3A.190705.003, Jul 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq3a.190705.003-357e439d.zip?hl=zh-cn,357e439d326831aaa9b9cd202bb6f9d448c2faaa57847d87c7c171df4cb1fddf
"""blueline"" for Pixel 3","9.0.0 (PQ3A.190801.002, Aug 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-pq3a.190801.002-bfe406f6.zip?hl=zh-cn,bfe406f6c35d457f6187ef4df75a5f9590cd0405b94932968d7ea439ed543152
"""blueline"" for Pixel 3","10.0.0 (QP1A.190711.019, Sep 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-qp1a.190711.019-a34e2f5c.zip?hl=zh-cn,a34e2f5c2a1941b8d5d80da8664637295a91a18d832190241d2aebae7af518fc
"""blueline"" for Pixel 3","10.0.0 (QP1A.190711.020, Sep 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-qp1a.190711.020-45595425.zip?hl=zh-cn,455954256b0aa4a61c4b275bc47edd895829457dcf7636c788626af92b4a92cb
"""blueline"" for Pixel 3","10.0.0 (QP1A.190711.020.C3, Sep 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-qp1a.190711.020.c3-87316d6e.zip?hl=zh-cn,87316d6e8fd8bca99a846aaaebb8cc8f0fd69ea40a2e33f32f1c38a87259f432
"""blueline"" for Pixel 3","10.0.0 (QP1A.191005.007, Oct 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-qp1a.191005.007-e5bf373b.zip?hl=zh-cn,e5bf373b697e5531cb1aae8017d3836a837254d3bb85567c09f25934a83cdf68
"""blueline"" for Pixel 3","10.0.0 (QP1A.191105.003, Nov 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-qp1a.191105.003-d138cd7a.zip?hl=zh-cn,d138cd7a36333e35d6f14072a1f301d24953985dde53277599b0476ce27c6eff
"""blueline"" for Pixel 3","10.0.0 (QQ1A.191205.008, Dec 2019)",https://dl.google.com/dl/android/aosp/blueline-ota-qq1a.191205.008-7a817e0d.zip?hl=zh-cn,7a817e0d694f63062c43589a2ebe60d282139968bedcc47f4010c26821effce7
"""blueline"" for Pixel 3","10.0.0 (QQ1A.200105.002, Jan 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq1a.200105.002-cccc1486.zip?hl=zh-cn,cccc1486201472cd8fe9166f913431320d7808c4ef807a5ef7272c6c540b60ea
"""blueline"" for Pixel 3","10.0.0 (QQ1A.200105.003, Jan 2020, T-Mobile/Fi)",https://dl.google.com/dl/android/aosp/blueline-ota-qq1a.200105.003-f758eeb5.zip?hl=zh-cn,f758eeb5738a9f7d586b569ef0ed18b2223c076f6b1f980de159f6e183b1fd7b
"""blueline"" for Pixel 3","10.0.0 (QQ1A.200205.002, Feb 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq1a.200205.002-7849ee41.zip?hl=zh-cn,7849ee411379efb7acd3d0d090578cd977e7cca9648d245918757d4f1c11cdae
"""blueline"" for Pixel 3","10.0.0 (QQ2A.200305.002, Mar 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq2a.200305.002-b24267ae.zip?hl=zh-cn,b24267ae4a6ab1000e78cbc6aed451868f7f79a4af6c89de45b497ba86dc6305
"""blueline"" for Pixel 3","10.0.0 (QQ2A.200405.005, Apr 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq2a.200405.005-ce568bc8.zip?hl=zh-cn,ce568bc89a0a208b15cf76ce48ca9d5f77bf6a8162189844f21aea52793ce93b
"""blueline"" for Pixel 3","10.0.0 (QQ2A.200501.001.A3, May 2020, TW carriers)",https://dl.google.com/dl/android/aosp/blueline-ota-qq2a.200501.001.a3-1e2a6755.zip?hl=zh-cn,1e2a675556c603886df25b28deb1047c27f7189f3da9e2de115f913cbffc6fa3
"""blueline"" for Pixel 3","10.0.0 (QQ2A.200501.001.B2, May 2020, All carriers except TW)",https://dl.google.com/dl/android/aosp/blueline-ota-qq2a.200501.001.b2-0cf1cccc.zip?hl=zh-cn,0cf1ccccc377f0a0b242d3c51a7eee50ff00044b602866722b012820bdad2a6e
"""blueline"" for Pixel 3","10.0.0 (QQ3A.200605.001, Jun 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq3a.200605.001-d01387b9.zip?hl=zh-cn,d01387b918193963ded7034cc90c179bbc9bb92b0d0f43cd404def0abd295047
"""blueline"" for Pixel 3","10.0.0 (QQ3A.200605.002.A1, Jun 2020, Telstra Only)",https://dl.google.com/dl/android/aosp/blueline-ota-qq3a.200605.002.a1-f6510888.zip?hl=zh-cn,f6510888fd8409357a5e5d68a1684e047c3c745be38360c5ae9c2302bfcdef03
"""blueline"" for Pixel 3","10.0.0 (QQ3A.200705.002, Jul 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq3a.200705.002-67a1a978.zip?hl=zh-cn,67a1a978e1e077e3b971d07d362b9a5f5cbbaee0136779c75196bacddec52392
"""blueline"" for Pixel 3","10.0.0 (QQ3A.200805.001, Aug 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-qq3a.200805.001-4e00f93a.zip?hl=zh-cn,4e00f93a61d54982aaafb76c6a0317641cb55f53892af4971daf630f9e790d5a
"""blueline"" for Pixel 3","11.0.0 (RP1A.200720.009, Sep 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-rp1a.200720.009-f38bd98d.zip?hl=zh-cn,f38bd98dace423324d7f28bb711dc90cda585fc9911cbca72c2ae17dcd6dda66
"""blueline"" for Pixel 3","11.0.0 (RP1A.201005.004, Oct 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-rp1a.201005.004-afdb89db.zip?hl=zh-cn,afdb89db6eabed3895a73cd0e03751f09a5018688fa2817e03184c23da28d4da
"""blueline"" for Pixel 3","11.0.0 (RP1A.201105.002, Nov 2020)",https://dl.google.com/dl/android/aosp/blueline-ota-rp1a.201105.002-8dd4eb5b.zip?hl=zh-cn,8dd4eb5b0f0d4ae0c33833fa48082b077f67e1069e07736f73568cc512119564
"""blueline"" for Pixel 3","11.0.0 (RQ1A.201205.003, Dec 2020, All carriers except Verizon)",https://dl.google.com/dl/android/aosp/blueline-ota-rq1a.201205.003-dc3cf8eb.zip?hl=zh-cn,dc3cf8eb4b0cdaa84964cf1c3b2cd09cfbc8787215bce586c48a88fc45cc370c
"""blueline"" for Pixel 3","11.0.0 (RQ1A.201205.003.A1, Dec 2020, Verizon)",https://dl.google.com/dl/android/aosp/blueline-ota-rq1a.201205.003.a1-b54a5499.zip?hl=zh-cn,b54a549996ef4d8f2165685e422b6e14ecb764b76454aac68965b5c65429c3f5
"""blueline"" for Pixel 3","11.0.0 (RQ1A.210105.003, Jan 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq1a.210105.003-804b2f50.zip?hl=zh-cn,804b2f50579f35782155da10e55ae13268d7cbeca5da22878690cd30e7d22640
"""blueline"" for Pixel 3","11.0.0 (RQ1D.210105.003, Jan 2021, Verizon)",https://dl.google.com/dl/android/aosp/blueline-ota-rq1d.210105.003-53263a7f.zip?hl=zh-cn,53263a7fa8d4def7b9c8ce2f54c4404032817011c86154dc7e4e59dd255a8dba
"""blueline"" for Pixel 3","11.0.0 (RQ1A.210205.004, Feb 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq1a.210205.004-6715408e.zip?hl=zh-cn,6715408e433b0040020b38110a7cfbc741efa1c71023880dee6d3e82b94e838a
"""blueline"" for Pixel 3","11.0.0 (RQ1D.210205.004, Feb 2021, Verizon)",https://dl.google.com/dl/android/aosp/blueline-ota-rq1d.210205.004-23e968d6.zip?hl=zh-cn,23e968d6611f031044fd499afd4ae4edc4adce635b472f0ae4686a0646e6abc4
"""blueline"" for Pixel 3","11.0.0 (RQ2A.210305.006, Mar 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq2a.210305.006-b94faf09.zip?hl=zh-cn,b94faf09eec09855242c5ebf08ec2668caeebfd3a1052758e0f0da3bfe8582c7
"""blueline"" for Pixel 3","11.0.0 (RQ2A.210405.005, Apr 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq2a.210405.005-385e0fc6.zip?hl=zh-cn,385e0fc662e183ffebba02fd1cb9ab6187ea2e8d613263b8e056c77432cd8464
"""blueline"" for Pixel 3","11.0.0 (RQ2A.210405.006, Apr 2021, CA carriers)",https://dl.google.com/dl/android/aosp/blueline-ota-rq2a.210405.006-6cf40703.zip?hl=zh-cn,6cf407037b6dc1121ecc39c642e446afb46a278bfc04d8a3753815ae6ce1e308
"""blueline"" for Pixel 3","11.0.0 (RQ2A.210505.002, May 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq2a.210505.002-7fe7bb9b.zip?hl=zh-cn,7fe7bb9bf38cd3333cf1dd18aec607489e10c13405afdaf810c1fcda2a05c9d2
"""blueline"" for Pixel 3","11.0.0 (RQ3A.210605.005, Jun 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq3a.210605.005-861d669c.zip?hl=zh-cn,861d669cc7d97faf67b308fe31046211782e1e1cda28d04d94a9665b9960ec12
"""blueline"" for Pixel 3","11.0.0 (RQ3A.210705.001, Jul 2021)",https://dl.google.com/dl/android/aosp/blueline-ota-rq3a.210705.001-82ac2449.zip?hl=zh-cn,82ac2449d5b61d8ab3fa0ce3b1c992617dd43bc248382a9c5a4be95e5e57019e
